Order_ID,Date,Customer_ID,Product_Category,Unnamed:_4,Product_Name,Quantity,Unit_Price_INR,Total_Sales_INR,Payment_Method,Delivery_Status,Review_Rating,Review_Text,State,Country
ORD100777,14-03-2025,CUST5266,Clothing,,T-Shirt,3,35570.73,106712.19,UPI,Pending,4,Good quality,Haryana,India
ORD100778,25-05-2025,CUST5312,Clothing,,Jacket,3,37441.6,112324.8,Debit Card,Returned,4,Value for money,Uttarakhand,India
ORD100779,19-03-2025,CUST8208,Beauty,,Perfume,3,36896.09,110688.27,UPI,Delivered,4,Satisfied with the product,Rajasthan,India
ORD100780,25-03-2025,CUST8653,Electronics,,Laptop,2,1985.94,3971.88,Cash on Delivery,Delivered,3,Fair deal,Himachal Pradesh,India
ORD100781,06-09-2025,CUST8499,Electronics,,Smartwatch,3,49443.17,148329.51,Cash on Delivery,Delivered,5,Loved it!,Tripura,India
ORD100782,03-04-2025,CUST3757,Electronics,,Headphones,1,10345.94,10345.94,Debit Card,Returned,3,Not bad,Tripura,India
ORD100783,03-04-2025,CUST7822,Clothing,,Saree,1,26395.57,26395.57,UPI,Delivered,5,Worth every rupee!,Mizoram,India
ORD100784,21-07-2025,CUST7120,Electronics,,Headphones,1,14357.21,14357.21,UPI,Pending,1,Waste of money,Meghalaya,India
ORD100785,21-08-2025,CUST5412,Electronics,,Smartphone,4,41568.82,166275.28,UPI,Pending,4,Good quality,Rajasthan,India
ORD100786,08-03-2025,CUST4463,Books,,Children's Book,3,47381.44,142144.32,UPI,Returned,5,Highly recommend!,Haryana,India
ORD100787,15-07-2025,CUST2516,Home & Kitchen,,Mixer Grinder,1,27448.38,27448.38,Cash on Delivery,Pending,5,Loved it!,Himachal Pradesh,India
ORD100788,25-03-2025,CUST7365,Clothing,,Jacket,1,1221.5,1221.5,Cash on Delivery,Pending,2,Quality could improve,Manipur,India
ORD100789,17-12-2025,CUST3151,Electronics,,Headphones,4,40094.8,160379.2,Debit Card,Returned,3,Average,Assam,India
ORD100790,01-09-2025,CUST5398,Home & Kitchen,,Water Purifier,2,24583.23,49166.46,Cash on Delivery,Delivered,4,Pretty decent,Tamil Nadu,India
ORD100791,17-02-2025,CUST1662,Home & Kitchen,,Water Purifier,2,21818.47,43636.94,Debit Card,Pending,4,Satisfied with the product,Jharkhand,India
ORD100792,12-02-2025,CUST5762,Clothing,,Jacket,5,31552.07,157760.35,Cash on Delivery,Pending,5,Excellent product!,Haryana,India
ORD100793,08-05-2025,CUST9570,Beauty,,Lipstick,2,49212.47,98424.94,Cash on Delivery,Pending,3,Not bad,Himachal Pradesh,India
ORD100794,25-02-2025,CUST9366,Electronics,,Tablet,1,45881.64,45881.64,Cash on Delivery,Pending,5,Excellent product!,Karnataka,India
ORD100795,11-02-2025,CUST9248,Beauty,,Hair Dryer,3,17901.79,53705.37,UPI,Delivered,5,Worth every rupee!,Karnataka,India
ORD100796,27-12-2025,CUST5876,Clothing,,Jeans,4,2453.88,9815.52,Debit Card,Returned,4,Pretty decent,Nagaland,India
ORD100797,19-04-2025,CUST4032,Beauty,,Hair Dryer,3,17198.45,51595.35,UPI,Returned,2,Poor packaging,Assam,India
ORD100798,22-07-2025,CUST2911,Home & Kitchen,,Mixer Grinder,4,26811.92,107247.68,UPI,Delivered,1,Terrible experience,Chhattisgarh,India
ORD100799,13-11-2025,CUST6910,Beauty,,Shampoo,5,36350.39,181751.95,Cash on Delivery,Pending,3,Average,Chhattisgarh,India
ORD100800,23-12-2025,CUST4083,Clothing,,Jeans,1,9701.94,9701.94,UPI,Delivered,1,Terrible experience,Haryana,India
ORD100801,08-04-2025,CUST2410,Clothing,,Jeans,4,42136.07,168544.28,Debit Card,Pending,5,Loved it!,Madhya Pradesh,India
ORD100802,26-12-2025,CUST8295,Beauty,,Shampoo,1,5999.65,5999.65,Cash on Delivery,Pending,2,Not satisfied,Tamil Nadu,India
ORD100803,20-07-2025,CUST1834,Beauty,,Hair Dryer,2,10226.65,20453.3,Debit Card,Delivered,5,Excellent product!,Chhattisgarh,India
ORD100804,11-10-2025,CUST5764,Beauty,,Shampoo,4,36906.5,147626.0,UPI,Pending,5,Worth every rupee!,Tamil Nadu,India
ORD100805,29-04-2025,CUST1994,Beauty,,Hair Dryer,5,36285.79,181428.95,UPI,Pending,4,Would buy again,Gujarat,India
ORD100806,31-08-2025,CUST2915,Home & Kitchen,,Water Purifier,1,13538.87,13538.87,Cash on Delivery,Returned,4,Value for money,Assam,India
ORD100807,29-08-2025,CUST6633,Beauty,,Shampoo,1,8234.41,8234.41,Cash on Delivery,Delivered,2,Poor packaging,Maharashtra,India
ORD100808,09-03-2025,CUST5806,Clothing,,Saree,3,46102.43,138307.29,Cash on Delivery,Pending,4,Value for money,Maharashtra,India
ORD100809,08-12-2025,CUST8911,Beauty,,Perfume,5,10518.99,52594.95,Credit Card,Delivered,1,Waste of money,Karnataka,India
ORD100810,10-09-2025,CUST5975,Clothing,,Saree,4,5225.01,20900.04,Credit Card,Delivered,4,Would buy again,Nagaland,India
ORD100811,13-12-2025,CUST3598,Electronics,,Smartphone,3,44069.12,132207.36,Credit Card,Returned,3,Average,Manipur,India
ORD100812,03-03-2025,CUST4671,Electronics,,Headphones,4,5875.67,23502.68,Cash on Delivery,Pending,2,Disappointed,Maharashtra,India
ORD100813,20-12-2025,CUST9444,Home & Kitchen,,Mixer Grinder,5,13521.06,67605.3,UPI,Returned,2,Not satisfied,Arunachal Pradesh,India
ORD100814,09-11-2025,CUST2669,Beauty,,Shampoo,1,48738.06,48738.06,UPI,Returned,5,Excellent product!,Gujarat,India
ORD100815,30-05-2025,CUST8233,Clothing,,T-Shirt,2,45567.09,91134.18,Cash on Delivery,Returned,2,Not satisfied,Uttarakhand,India
ORD100816,14-04-2025,CUST8194,Clothing,,Sneakers,3,40994.21,122982.63,Cash on Delivery,Delivered,1,Waste of money,Maharashtra,India
ORD100817,17-05-2025,CUST7101,Beauty,,Lipstick,3,25350.13,76050.39,Cash on Delivery,Pending,1,Waste of money,Madhya Pradesh,India
ORD100818,08-08-2025,CUST7773,Clothing,,Saree,4,39403.34,157613.36,Cash on Delivery,Pending,2,Poor packaging,Tripura,India
ORD100819,22-09-2025,CUST2140,Home & Kitchen,,Mixer Grinder,4,7450.1,29800.4,UPI,Pending,1,Defective item,Odisha,India
ORD100820,05-12-2025,CUST3473,Beauty,,Perfume,4,3261.12,13044.48,UPI,Returned,1,Never buying again,Tamil Nadu,India
ORD100821,05-06-2025,CUST6139,Home & Kitchen,,Air Fryer,4,44311.99,177247.96,Debit Card,Delivered,5,Highly recommend!,Andhra Pradesh,India
ORD100822,26-11-2025,CUST4360,Books,,Comics,2,35074.69,70149.38,Cash on Delivery,Returned,4,Value for money,West Bengal,India
ORD100823,21-06-2025,CUST7389,Beauty,,Perfume,3,4397.19,13191.57,Credit Card,Returned,5,Fantastic quality!,Tripura,India
ORD100824,24-09-2025,CUST6582,Home & Kitchen,,Cookware Set,1,25681.25,25681.25,Credit Card,Delivered,3,Average,Odisha,India
ORD100825,05-08-2025,CUST9278,Books,,Comics,3,12218.72,36656.16,UPI,Returned,3,Average,Madhya Pradesh,India
ORD100826,30-11-2025,CUST3043,Home & Kitchen,,Vacuum Cleaner,5,17852.77,89263.85,Cash on Delivery,Pending,1,Never buying again,Meghalaya,India
ORD100827,17-10-2025,CUST9737,Electronics,,Smartwatch,3,49150.94,147452.82,Credit Card,Pending,5,Highly recommend!,Andhra Pradesh,India
ORD100828,07-05-2025,CUST2724,Home & Kitchen,,Water Purifier,2,35774.68,71549.36,Debit Card,Returned,5,Fantastic quality!,Kerala,India
ORD100829,30-07-2025,CUST2342,Clothing,,Sneakers,4,5079.79,20319.16,UPI,Delivered,4,Pretty decent,Jharkhand,India
ORD100830,13-12-2025,CUST9622,Clothing,,Jacket,2,22418.97,44837.94,Cash on Delivery,Returned,3,Not bad,Tripura,India
ORD100831,14-08-2025,CUST9020,Books,,Children's Book,3,29298.33,87894.99,Cash on Delivery,Delivered,4,Satisfied with the product,Madhya Pradesh,India
ORD100832,27-12-2025,CUST9408,Books,,Science Textbook,4,35615.3,142461.2,UPI,Returned,2,Quality could improve,West Bengal,India
ORD100833,09-07-2025,CUST2945,Beauty,,Shampoo,1,37375.52,37375.52,Cash on Delivery,Delivered,5,Excellent product!,Uttarakhand,India
ORD100834,02-03-2025,CUST7086,Home & Kitchen,,Water Purifier,3,2206.05,6618.15,Debit Card,Pending,2,Disappointed,Maharashtra,India
ORD100835,29-10-2025,CUST7910,Home & Kitchen,,Air Fryer,1,39601.94,39601.94,UPI,Pending,2,Disappointed,Nagaland,India
ORD100836,28-06-2025,CUST2106,Clothing,,Jeans,4,303.87,1215.48,UPI,Pending,5,Worth every rupee!,Telangana,India
ORD100837,13-07-2025,CUST8786,Books,,Biography,5,22728.25,113641.25,Credit Card,Delivered,3,Not bad,Telangana,India
ORD100838,15-02-2025,CUST7711,Beauty,,Shampoo,4,7619.33,30477.32,Cash on Delivery,Delivered,3,Fair deal,Nagaland,India
ORD100839,23-05-2025,CUST2450,Home & Kitchen,,Water Purifier,1,47912.36,47912.36,Credit Card,Returned,4,Good quality,Uttar Pradesh,India
ORD100840,13-02-2025,CUST4152,Books,,Biography,5,32328.95,161644.75,UPI,Returned,5,Fantastic quality!,Punjab,India
ORD100841,04-12-2025,CUST9713,Clothing,,Jacket,5,44863.84,224319.2,Credit Card,Delivered,1,Defective item,Haryana,India
ORD100842,07-11-2025,CUST6249,Clothing,,Jeans,5,22322.63,111613.15,Cash on Delivery,Returned,5,Excellent product!,Meghalaya,India
ORD100843,13-01-2025,CUST9649,Beauty,,Face Cream,3,21963.47,65890.41,Debit Card,Pending,4,Value for money,Haryana,India
ORD100844,15-03-2025,CUST3992,Electronics,,Smartphone,1,27180.61,27180.61,Debit Card,Delivered,3,Okay product,Himachal Pradesh,India
ORD100845,03-04-2025,CUST1445,Home & Kitchen,,Air Fryer,2,3133.9,6267.8,UPI,Pending,3,Fair deal,Maharashtra,India
ORD100846,13-05-2025,CUST7152,Electronics,,Headphones,2,20758.58,41517.16,UPI,Delivered,3,Okay product,Meghalaya,India
ORD100847,16-09-2025,CUST7308,Clothing,,Saree,5,11977.26,59886.3,UPI,Pending,5,Excellent product!,Andhra Pradesh,India
ORD100848,15-01-2025,CUST7676,Home & Kitchen,,Air Fryer,5,20472.41,102362.05,Credit Card,Delivered,4,Value for money,Madhya Pradesh,India
ORD100849,30-11-2025,CUST3057,Books,,Comics,1,12466.54,12466.54,Debit Card,Returned,5,Worth every rupee!,Karnataka,India
ORD100850,11-07-2025,CUST9854,Beauty,,Face Cream,5,10332.15,51660.75,Credit Card,Delivered,2,Poor packaging,Sikkim,India
ORD100851,14-11-2025,CUST5739,Beauty,,Hair Dryer,4,2281.25,9125.0,Credit Card,Delivered,4,Good quality,Sikkim,India
ORD100852,29-06-2025,CUST4485,Beauty,,Lipstick,5,12694.27,63471.35,Debit Card,Delivered,4,Satisfied with the product,Uttar Pradesh,India
ORD100853,24-12-2025,CUST3014,Books,,Comics,1,15171.79,15171.79,Credit Card,Returned,4,Would buy again,Madhya Pradesh,India
ORD100854,16-12-2025,CUST6613,Home & Kitchen,,Air Fryer,2,30600.18,61200.36,Debit Card,Returned,3,Fair deal,Telangana,India
ORD100855,03-11-2025,CUST6381,Home & Kitchen,,Cookware Set,3,17213.16,51639.48,UPI,Returned,4,Satisfied with the product,Goa,India
ORD100856,11-12-2025,CUST3843,Electronics,,Tablet,4,413.11,1652.44,Cash on Delivery,Returned,1,Terrible experience,Uttarakhand,India
ORD100857,03-10-2025,CUST1507,Beauty,,Hair Dryer,1,39407.8,39407.8,Cash on Delivery,Returned,1,Very bad product,Manipur,India
ORD100858,23-12-2025,CUST1138,Home & Kitchen,,Air Fryer,5,18026.69,90133.45,UPI,Pending,2,Disappointed,Chhattisgarh,India
ORD100859,24-05-2025,CUST6862,Clothing,,Jacket,1,11231.73,11231.73,Credit Card,Delivered,1,Never buying again,Punjab,India
ORD100860,19-01-2025,CUST5599,Home & Kitchen,,Cookware Set,2,49009.93,98019.86,Cash on Delivery,Returned,3,Not bad,Nagaland,India
ORD100861,26-02-2025,CUST5544,Clothing,,T-Shirt,2,49216.32,98432.64,Cash on Delivery,Delivered,4,Would buy again,Andhra Pradesh,India
ORD100862,29-10-2025,CUST3101,Clothing,,Saree,5,28343.98,141719.9,UPI,Delivered,1,Defective item,Madhya Pradesh,India
ORD100863,09-04-2025,CUST1378,Books,,Science Textbook,5,36499.16,182495.8,Debit Card,Returned,3,Not bad,Odisha,India
ORD100864,15-06-2025,CUST8086,Beauty,,Face Cream,4,32120.12,128480.48,Cash on Delivery,Pending,1,Very bad product,Odisha,India
ORD100865,25-04-2025,CUST1769,Books,,Children's Book,4,18201.3,72805.2,Debit Card,Pending,1,Never buying again,Sikkim,India
ORD100866,11-02-2025,CUST1415,Beauty,,Lipstick,1,19714.57,19714.57,Credit Card,Returned,3,Fair deal,Andhra Pradesh,India
ORD100867,02-02-2025,CUST2584,Electronics,,Laptop,2,8391.18,16782.36,UPI,Pending,3,Fair deal,Assam,India
ORD100868,25-02-2025,CUST8759,Electronics,,Tablet,3,42057.28,126171.84,Credit Card,Pending,2,Not satisfied,Rajasthan,India
ORD100869,14-11-2025,CUST8184,Home & Kitchen,,Water Purifier,2,47188.67,94377.34,UPI,Returned,5,Worth every rupee!,Maharashtra,India
ORD100870,13-07-2025,CUST6132,Books,,Fiction Novel,1,48731.37,48731.37,UPI,Delivered,1,Very bad product,Chhattisgarh,India
ORD100871,03-02-2025,CUST2668,Beauty,,Face Cream,3,30614.78,91844.34,UPI,Returned,4,Good quality,West Bengal,India
ORD100872,30-04-2025,CUST1173,Home & Kitchen,,Air Fryer,4,4972.35,19889.4,Cash on Delivery,Pending,4,Pretty decent,Manipur,India
ORD100873,21-08-2025,CUST9474,Beauty,,Hair Dryer,5,5243.64,26218.2,Debit Card,Returned,1,Waste of money,Goa,India
ORD100874,31-10-2025,CUST4172,Electronics,,Smartphone,1,29839.72,29839.72,Credit Card,Returned,1,Never buying again,Arunachal Pradesh,India
ORD100875,16-08-2025,CUST4046,Home & Kitchen,,Vacuum Cleaner,4,24173.69,96694.76,Credit Card,Delivered,5,Excellent product!,Himachal Pradesh,India
ORD100876,30-11-2025,CUST6861,Electronics,,Laptop,3,29309.21,87927.63,Debit Card,Returned,5,Fantastic quality!,Madhya Pradesh,India
ORD100877,30-05-2025,CUST7042,Clothing,,Jeans,4,15571.99,62287.96,UPI,Returned,3,Not bad,Karnataka,India
ORD100878,28-01-2025,CUST7915,Clothing,,T-Shirt,2,25453.97,50907.94,Debit Card,Delivered,5,Loved it!,Gujarat,India
ORD100879,22-12-2025,CUST8657,Clothing,,T-Shirt,3,9629.91,28889.73,Debit Card,Returned,4,Would buy again,Manipur,India
ORD100880,23-02-2025,CUST8443,Home & Kitchen,,Water Purifier,3,21051.03,63153.09,UPI,Pending,2,Quality could improve,Karnataka,India
ORD100881,03-05-2025,CUST8876,Electronics,,Laptop,2,23433.53,46867.06,Debit Card,Returned,2,Product not as expected,Karnataka,India
ORD100882,05-07-2025,CUST1162,Clothing,,Jacket,2,41339.0,82678.0,UPI,Pending,1,Very bad product,Tripura,India
ORD100883,20-11-2025,CUST6896,Books,,Fiction Novel,2,14670.7,29341.4,UPI,Delivered,2,Quality could improve,Madhya Pradesh,India
ORD100884,31-03-2025,CUST6567,Clothing,,Sneakers,2,11103.46,22206.92,Credit Card,Delivered,3,Okay product,Himachal Pradesh,India
ORD100885,13-12-2025,CUST3248,Electronics,,Laptop,3,45550.32,136650.96,Cash on Delivery,Returned,1,Very bad product,Tripura,India
ORD100886,10-07-2025,CUST3807,Home & Kitchen,,Cookware Set,3,22918.94,68756.82,Cash on Delivery,Returned,3,Average,Uttarakhand,India
ORD100887,30-09-2025,CUST7196,Electronics,,Laptop,2,39785.93,79571.86,Debit Card,Pending,2,Poor packaging,Maharashtra,India
ORD100888,07-04-2025,CUST9773,Beauty,,Perfume,1,38201.5,38201.5,Debit Card,Delivered,5,Highly recommend!,Himachal Pradesh,India
ORD100889,27-10-2025,CUST9011,Clothing,,T-Shirt,3,43668.0,131004.0,Credit Card,Returned,5,Excellent product!,Uttarakhand,India
ORD100890,27-11-2025,CUST9342,Beauty,,Hair Dryer,1,8538.19,8538.19,Debit Card,Pending,4,Would buy again,Assam,India
ORD100891,22-12-2025,CUST8918,Beauty,,Perfume,3,35681.85,107045.55,Cash on Delivery,Pending,5,Highly recommend!,Meghalaya,India
ORD100892,23-04-2025,CUST4325,Books,,Children's Book,5,32556.92,162784.6,Cash on Delivery,Delivered,2,Product not as expected,Andhra Pradesh,India
ORD100893,22-03-2025,CUST7129,Clothing,,Sneakers,4,44457.7,177830.8,Debit Card,Returned,5,Excellent product!,Telangana,India
ORD100894,28-04-2025,CUST1674,Clothing,,T-Shirt,3,22336.36,67009.08,Cash on Delivery,Returned,3,Not bad,Nagaland,India
ORD100895,08-07-2025,CUST9151,Home & Kitchen,,Air Fryer,4,23484.04,93936.16,Debit Card,Pending,4,Pretty decent,Arunachal Pradesh,India
ORD100896,03-07-2025,CUST2350,Electronics,,Laptop,4,11842.76,47371.04,Debit Card,Returned,1,Never buying again,Kerala,India
ORD100897,02-03-2025,CUST2168,Books,,Fiction Novel,3,46344.97,139034.91,Debit Card,Delivered,1,Never buying again,Haryana,India
ORD100898,04-06-2025,CUST5496,Clothing,,Sneakers,2,33820.34,67640.68,Credit Card,Returned,3,Not bad,Rajasthan,India
ORD100899,25-05-2025,CUST6679,Clothing,,Saree,3,624.99,1874.97,Cash on Delivery,Pending,3,Not bad,Assam,India
ORD100900,23-07-2025,CUST4728,Electronics,,Smartwatch,5,49465.88,247329.4,Credit Card,Returned,2,Quality could improve,Tripura,India
ORD100901,28-08-2025,CUST8559,Beauty,,Perfume,5,29432.78,147163.9,Debit Card,Delivered,5,Highly recommend!,Rajasthan,India
ORD100902,13-10-2025,CUST1493,Clothing,,Jacket,4,10637.32,42549.28,Debit Card,Delivered,4,Would buy again,Arunachal Pradesh,India
ORD100903,23-06-2025,CUST4694,Clothing,,Sneakers,1,25090.05,25090.05,Cash on Delivery,Pending,3,Fair deal,Tripura,India
ORD100904,17-01-2025,CUST3279,Books,,Biography,3,29430.36,88291.08,Credit Card,Pending,5,Fantastic quality!,Andhra Pradesh,India
ORD100905,15-04-2025,CUST7400,Books,,Comics,5,43373.85,216869.25,UPI,Returned,4,Pretty decent,Haryana,India
ORD100906,24-11-2025,CUST5991,Clothing,,Jacket,1,16576.3,16576.3,UPI,Delivered,4,Good quality,Gujarat,India
ORD100907,08-09-2025,CUST1439,Books,,Science Textbook,1,41358.45,41358.45,Credit Card,Delivered,5,Excellent product!,Uttarakhand,India
ORD100908,05-02-2025,CUST8449,Beauty,,Lipstick,2,11805.36,23610.72,UPI,Pending,5,Fantastic quality!,Andhra Pradesh,India
ORD100909,20-07-2025,CUST3572,Electronics,,Laptop,3,43013.43,129040.29,UPI,Delivered,4,Would buy again,Punjab,India
ORD100910,08-03-2025,CUST4369,Beauty,,Shampoo,1,19571.85,19571.85,Debit Card,Pending,2,Product not as expected,Chhattisgarh,India
ORD100911,14-04-2025,CUST9232,Clothing,,Saree,5,46969.88,234849.4,Cash on Delivery,Pending,5,Loved it!,Haryana,India
ORD100912,06-11-2025,CUST5044,Electronics,,Laptop,4,3385.71,13542.84,Debit Card,Returned,4,Pretty decent,Chhattisgarh,India
ORD100913,28-05-2025,CUST8476,Beauty,,Shampoo,5,2146.42,10732.1,Debit Card,Returned,1,Defective item,Meghalaya,India
ORD100914,13-11-2025,CUST8079,Beauty,,Hair Dryer,2,20869.63,41739.26,Cash on Delivery,Pending,2,Quality could improve,Sikkim,India
ORD100915,03-05-2025,CUST3587,Books,,Fiction Novel,4,34992.51,139970.04,Debit Card,Returned,1,Never buying again,Bihar,India
ORD100916,11-10-2025,CUST2986,Home & Kitchen,,Mixer Grinder,2,45455.08,90910.16,Debit Card,Delivered,4,Good quality,Odisha,India
ORD100917,17-04-2025,CUST9291,Books,,Biography,4,22656.61,90626.44,UPI,Pending,3,Average,Gujarat,India
ORD100918,10-04-2025,CUST7499,Electronics,,Smartwatch,4,17314.15,69256.6,UPI,Delivered,4,Value for money,Manipur,India
ORD100919,06-09-2025,CUST8558,Electronics,,Laptop,3,33580.72,100742.16,UPI,Delivered,4,Would buy again,Tamil Nadu,India
ORD100920,24-03-2025,CUST3794,Clothing,,Jacket,2,23645.23,47290.46,UPI,Returned,3,Average,Himachal Pradesh,India
ORD100921,28-03-2025,CUST2271,Clothing,,Sneakers,1,26825.76,26825.76,UPI,Returned,4,Value for money,Tripura,India
ORD100922,12-12-2025,CUST9721,Clothing,,Jacket,3,9061.42,27184.26,Credit Card,Pending,1,Very bad product,Kerala,India
ORD100923,27-01-2025,CUST1076,Books,,Fiction Novel,4,34579.27,138317.08,UPI,Pending,4,Satisfied with the product,Goa,India
ORD100924,04-08-2025,CUST1457,Clothing,,Sneakers,2,10159.29,20318.58,UPI,Pending,1,Waste of money,Punjab,India
ORD100925,27-03-2025,CUST1721,Electronics,,Laptop,1,39886.82,39886.82,Cash on Delivery,Returned,2,Not satisfied,Punjab,India
ORD100926,17-04-2025,CUST9875,Home & Kitchen,,Vacuum Cleaner,5,31413.96,157069.8,Cash on Delivery,Pending,5,Excellent product!,Telangana,India
ORD100927,08-01-2025,CUST7588,Clothing,,Jeans,1,17957.5,17957.5,Debit Card,Delivered,2,Product not as expected,Tamil Nadu,India
ORD100928,29-11-2025,CUST7045,Clothing,,Jacket,2,3487.61,6975.22,UPI,Delivered,3,Okay product,Bihar,India
ORD100929,31-12-2025,CUST9784,Beauty,,Lipstick,5,25078.89,125394.45,Credit Card,Pending,1,Very bad product,Tripura,India
ORD100930,20-06-2025,CUST3872,Books,,Biography,4,33959.45,135837.8,Debit Card,Returned,2,Product not as expected,Uttarakhand,India
ORD100931,18-08-2025,CUST7264,Electronics,,Headphones,1,30504.96,30504.96,Credit Card,Returned,5,Fantastic quality!,Goa,India
ORD100932,08-06-2025,CUST4873,Electronics,,Laptop,1,30894.16,30894.16,Cash on Delivery,Delivered,1,Never buying again,Jharkhand,India
ORD100933,14-04-2025,CUST3484,Electronics,,Smartphone,2,18851.28,37702.56,Cash on Delivery,Delivered,3,Average,Bihar,India
ORD100934,10-03-2025,CUST5556,Clothing,,Saree,4,37014.93,148059.72,Debit Card,Returned,3,Average,Odisha,India
ORD100935,19-06-2025,CUST6615,Books,,Children's Book,3,37577.44,112732.32,Credit Card,Delivered,2,Poor packaging,Andhra Pradesh,India
ORD100936,24-09-2025,CUST6269,Electronics,,Laptop,2,30481.55,60963.1,Credit Card,Pending,4,Good quality,Jharkhand,India
ORD100937,21-11-2025,CUST3318,Electronics,,Smartwatch,1,47692.33,47692.33,Credit Card,Delivered,1,Very bad product,Odisha,India
ORD100938,01-05-2025,CUST9313,Clothing,,Saree,5,41594.8,207974.0,UPI,Pending,2,Product not as expected,Sikkim,India
ORD100939,07-11-2025,CUST5079,Home & Kitchen,,Cookware Set,2,12397.26,24794.52,Debit Card,Pending,2,Poor packaging,Madhya Pradesh,India
ORD100940,10-02-2025,CUST6891,Beauty,,Perfume,3,43148.79,129446.37,Cash on Delivery,Pending,4,Satisfied with the product,Madhya Pradesh,India
ORD100941,21-03-2025,CUST8897,Beauty,,Shampoo,4,25363.57,101454.28,UPI,Pending,4,Pretty decent,Tamil Nadu,India
ORD100942,31-03-2025,CUST5215,Electronics,,Headphones,5,26952.44,134762.2,Cash on Delivery,Pending,5,Highly recommend!,Gujarat,India
ORD100943,06-02-2025,CUST6459,Beauty,,Lipstick,4,28194.68,112778.72,Credit Card,Returned,4,Pretty decent,Assam,India
ORD100944,11-07-2025,CUST9051,Clothing,,Jeans,2,408.19,816.38,Cash on Delivery,Pending,5,Worth every rupee!,Odisha,India
ORD100945,06-02-2025,CUST7697,Home & Kitchen,,Air Fryer,4,15528.98,62115.92,UPI,Delivered,5,Worth every rupee!,Tamil Nadu,India
ORD100946,28-06-2025,CUST9349,Books,,Science Textbook,2,38194.95,76389.9,Cash on Delivery,Returned,3,Could be better,Uttarakhand,India
ORD100947,02-09-2025,CUST1565,Electronics,,Smartwatch,4,36836.08,147344.32,Debit Card,Returned,2,Not satisfied,Rajasthan,India
ORD100948,11-05-2025,CUST5053,Clothing,,Sneakers,5,22882.44,114412.2,Credit Card,Delivered,2,Not satisfied,Haryana,India
ORD100949,23-09-2025,CUST4093,Electronics,,Smartwatch,4,35362.27,141449.08,Cash on Delivery,Delivered,1,Terrible experience,Bihar,India
ORD100950,28-10-2025,CUST6045,Home & Kitchen,,Vacuum Cleaner,5,48390.63,241953.15,Cash on Delivery,Returned,4,Good quality,Tamil Nadu,India
ORD100951,18-04-2025,CUST7520,Electronics,,Tablet,3,40748.56,122245.68,Debit Card,Delivered,3,Okay product,Tripura,India
ORD100952,26-09-2025,CUST7829,Beauty,,Face Cream,1,3678.11,3678.11,Debit Card,Returned,4,Pretty decent,Jharkhand,India
ORD100953,12-04-2025,CUST8970,Clothing,,Jeans,3,9482.72,28448.16,Credit Card,Returned,2,Not satisfied,West Bengal,India
ORD100954,04-04-2025,CUST4143,Beauty,,Hair Dryer,2,9444.77,18889.54,Debit Card,Pending,1,Terrible experience,Sikkim,India
ORD100955,13-07-2025,CUST3042,Books,,Fiction Novel,2,4174.53,8349.06,Debit Card,Delivered,1,Defective item,Punjab,India
ORD100956,05-01-2025,CUST2000,Electronics,,Tablet,2,23999.28,47998.56,Debit Card,Delivered,1,Never buying again,Uttar Pradesh,India
ORD100957,12-07-2025,CUST9520,Electronics,,Smartphone,2,26212.26,52424.52,Debit Card,Pending,1,Terrible experience,Bihar,India
ORD100958,11-06-2025,CUST4925,Home & Kitchen,,Water Purifier,4,16960.2,67840.8,Debit Card,Returned,3,Fair deal,Uttar Pradesh,India
ORD100959,21-02-2025,CUST1050,Beauty,,Hair Dryer,1,48770.19,48770.19,Cash on Delivery,Returned,3,Fair deal,Odisha,India
ORD100960,24-05-2025,CUST5072,Clothing,,T-Shirt,5,6320.15,31600.75,Debit Card,Pending,5,Fantastic quality!,Uttar Pradesh,India
ORD100961,23-11-2025,CUST6278,Beauty,,Hair Dryer,4,33079.37,132317.48,UPI,Returned,1,Defective item,Arunachal Pradesh,India
ORD100962,24-07-2025,CUST2333,Electronics,,Headphones,4,11831.22,47324.88,Debit Card,Pending,4,Pretty decent,Kerala,India
ORD100963,24-09-2025,CUST9267,Electronics,,Smartwatch,3,30437.26,91311.78,UPI,Delivered,2,Product not as expected,Nagaland,India
ORD100964,28-03-2025,CUST8311,Electronics,,Headphones,5,49363.54,246817.7,UPI,Pending,4,Would buy again,Maharashtra,India
ORD100965,24-02-2025,CUST8125,Clothing,,Jeans,2,8687.56,17375.12,UPI,Delivered,1,Defective item,Sikkim,India
ORD100966,10-12-2025,CUST3016,Beauty,,Lipstick,2,36014.91,72029.82,Credit Card,Returned,4,Pretty decent,Kerala,India
ORD100967,03-02-2025,CUST6623,Electronics,,Headphones,2,46602.64,93205.28,Cash on Delivery,Returned,5,Worth every rupee!,Assam,India
ORD100968,29-05-2025,CUST2436,Books,,Children's Book,2,11332.83,22665.66,UPI,Delivered,1,Defective item,Mizoram,India
ORD100969,10-06-2025,CUST7229,Books,,Science Textbook,1,28727.38,28727.38,UPI,Pending,2,Not satisfied,Rajasthan,India
ORD100970,13-06-2025,CUST6980,Books,,Comics,2,42386.51,84773.02,Credit Card,Returned,4,Would buy again,Karnataka,India
ORD100971,24-08-2025,CUST6176,Books,,Science Textbook,1,19886.56,19886.56,Credit Card,Pending,5,Loved it!,Andhra Pradesh,India
